sampleId,locality,lat,long,city,province,country,sampleId_orig,continent,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated,internal_sample_name,SRA_accession,Reference,newName
RU_Cri_Yal_1_2015-06-24,RU_Cri_Yal,44.5015,34.16611944,Yalta,Crimea,Ukraine,UA_Yal_15_23,Europe,24,24,6,6,2015,175,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439131,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00846807942568981,0.297647,0.336821969209263,3.83569057149243,27.1616155712073,0.0202472867325431,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Cri_Yal_1_2015-08-24,RU_Cri_Yal,44.5015,34.16611944,Yalta,Crimea,Ukraine,UA_Yal_15_63,Europe,24,24,8,8,2015,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439167,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00867241756370947,0.193531,0.360468007416511,4.2661611122194,59.6564953127755,0.0392036390760986,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Cri_Yal_1_2016-08-20,RU_Cri_Yal,44.5015,34.1661,Yalta,Crimea,Ukraine,UA_Yal_16_61,Europe,20,20,8,8,2016,233,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494436,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00850247668366401,0.193544,0.357048413724069,4.26028609590986,56.284239192504,0.0396331416829611,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Nov_Val_1_2014-08-17,RU_Nov_Val,57.9788789,33.243615,Valday,Novgorod,Russia,RU_Val_14_51,Europe,17,17,8,8,2014,229,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Elena_Pasyukova,SRR5647741,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00963040059050365,0.056566,1.4084360325404,5.83374743895105,74.1791186339865,0.0600498028898488,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU_Nov_Val_1_2015-08-23,RU_Nov_Val,58.024,33.23528,Valday,Novgorod,Russia,RU_val_15_36,Europe,23,23,8,8,2015,235,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,elena_pasyukova,SRR8439160,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00845203312619358,0.143799,0.374290552326818,3.73134697554595,66.4472206894663,0.00789848014314812,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Nov_Val_1_2015-10-05,RU_Nov_Val,58.024,33.23528,Valday,Novgorod,Russia,RU_val_15_38,Europe,5,5,10,10,2015,278,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,elena_pasyukova,SRR8439158,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00813539339389541,0.130595,0.358644212321467,3.58905553105234,74.4717547073031,0.012217771895776,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Nov_Val_1_2016-08-23,RU_Nov_Val,58.02444,33.235277,Valday,Novgorod,Russia,RU_Val_16_19,Europe,23,23,8,8,2016,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Elena_Pasyukova,SRR8494449,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00832858902408605,0.158272,0.367683736817849,4.34244242103184,67.7523073009722,0.0422247167345378,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Nov_Val_1_2016-09-29,RU_Nov_Val,58.02444,33.235277,Valday,Novgorod,Russia,RU_Val_16_20,Europe,29,29,9,9,2016,273,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Elena_Pasyukova,SRR8494450,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00820543717228147,0.186268,0.372747755507018,4.43562143037486,70.4602477613354,0.0467327955087131,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Nov_Val_1_2016-10-24,RU_Nov_Val,58.02444,33.235277,Valday,Novgorod,Russia,RU_Val_16_21,Europe,24,24,10,10,2016,298,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Elena_Pasyukova,SRR8494477,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00809624120921805,0.19701,0.343985921240563,4.34871364746775,79.5569803108471,0.0468808161811346,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Tul_Tul_1_2015-09-20,RU_Tul_Tul,53.99778,38.13167,Tula,Tula,Russia,RU_tul_15_37,Europe,20,20,9,9,2015,263,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,elena_pasyukova,SRR8439159,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00835058682374195,0.133657,0.357992160456952,3.9022749204745,79.8182478974908,0.0151810972262867,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Vla_Ale_1_2015-09-15,RU_Vla_Ale,56.41472,38.71611,Alexandrov,Vladimir,Russia,RU_Ale_15_55,Europe,15,15,9,9,2015,258,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,elena_pasyukova,SRR8439141,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00812897044885474,0.290769,0.327161619846771,3.65934563574618,58.8324065299761,0.0172101937226617,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
RU_Vla_Ale_1_2016-10-15,RU_Vla_Ale,56.41472,38.71611,Alexandrov,Vladimir,Russia,RU_Ale_16_22,Europe,15,15,10,10,2016,289,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Elena_Pasyukova,SRR8494476,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00833218321116788,0.176669,0.363402517863219,4.35939907218089,60.9047111028572,0.038325221315171,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
SE_Ska_Lun_1_2014-07-31,SE_Ska_Lun,55.694,13.198,Lund,Skane,Sweden,SE_Lun_14_30,Europe,31,31,7,7,2014,212,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Jessica_Abbott,SRR5647735,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00761829396645526,0.061262,0.347437506822399,4.0135113334659,53.5414046333824,0.0531874674536513,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
SE_Ska_Lun_1_2015-08-08,SE_Ska_Lun,55.694,13.198,Lund,Skane,Sweden,SE_Lun_15_15,Europe,8,8,8,8,2015,220,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Jessica_Abbott,SRR8439151,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00782105945175447,0.176952,0.373102448699367,3.94914595241994,75.6784101806125,0.0146341487088472,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
SE_Ska_Lun_1_2015-08-24,SE_Ska_Lun,55.694,13.198,Lund,Skane,Sweden,SE_Lun_15_14,Europe,24,24,8,8,2015,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Jessica_Abbott,SRR8439156,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00803035596419339,0.293162,0.376347211825667,4.0851478121269,70.7647162432118,0.0163375997258948,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2014-08-31,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_14_03,Asia,31,31,8,8,2014,243,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Banu_Sebnem_Onder,SRR5647749,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.065444963823048,0.039845,1.35085732165207,5.76992280585427,31.7079956054688,0.0458344798869025,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2014-10-23,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_14_04,Asia,23,23,10,10,2014,296,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Banu_Sebnem_Onder,SRR5647748,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00989143811998311,0.053858,1.22581204151183,5.62805669545826,36.5123420386266,0.0305946597053272,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2015-05-01,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_15_3,Asia,1,1,5,5,2015,121,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Sebnem_Onder,SRR8439113,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00806644115269169,0.277398,0.368361745160358,4.09624938318961,67.9188608379249,0.0232737028414631,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2015-06-01,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_15_4,Asia,1,1,6,6,2015,152,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Sebnem_Onder,SRR8439111,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00882479577570072,0.625455,0.342410485112936,3.77195474896395,32.2241028329776,0.0142041607883047,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2015-07-28,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_15_5,Asia,28,28,7,7,2015,209,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Sebnem_Onder,SRR8439110,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00828678309236518,0.216914,0.393697860446497,4.09516935143176,80.0031117436447,0.0141643650665389,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2015-08-27,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_15_6,Asia,27,27,8,8,2015,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Sebnem_Onder,SRR8439109,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00819007648350931,0.215564,0.378959960694119,4.13827111196445,77.6802948992103,0.0179818424739738,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2015-09-17,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_15_7,Asia,17,17,9,9,2015,260,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Sebnem_Onder,SRR8439108,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0647043692013644,0.841194,0.239446357921153,4.86404212216112,9.75596282449152,0.106277872171289,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2015-10-15,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_15_8,Asia,15,15,10,10,2015,288,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Sebnem_Onder,SRR8439107,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00800366614708785,0.118584,0.385552409922093,4.15854341044067,81.9185333363508,0.0135582082801308,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2016-05-26,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_16_39,Asia,26,26,5,5,2016,147,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Onder,SRR8494467,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00880267612381988,0.205158,0.360410747903474,4.3472909758561,54.1036848801856,0.037651605927233,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2016-06-25,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_16_40,Asia,25,25,6,6,2016,177,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Onder,SRR8494465,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00855358017732568,0.173536,0.364696865287524,4.32990612340021,53.3205946970594,0.0371041720961135,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2016-07-27,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_16_41,Asia,27,27,7,7,2016,209,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Onder,SRR8494464,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0451169823339811,0.168793,0.37920287918006,4.44611758136797,68.1574344008575,0.0406236669039851,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2016-08-24,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_16_42,Asia,24,24,8,8,2016,237,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Onder,SRR8494463,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00854804902364526,0.164769,0.3596185452232,4.29800111140752,56.3820576338406,0.0415967208325265,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2016-09-27,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_16_43,Asia,27,27,9,9,2016,271,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Onder,SRR8494468,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00849113963120034,0.186352,0.371228700702756,4.37278316770235,68.0282572100759,0.0428449476176679,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
TR_Ank_Yes_1_2016-10-13,TR_Ank_Yes,40.231444,32.260328,Yesiloz,Ankara,Turkey,TR_Yes_16_52,Asia,13,13,10,10,2016,287,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Banu_Onder,SRR8494423,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0103635287714809,0.167977,0.354455571316664,4.30085624311839,46.0982178981121,0.0355827137090923,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
UA_Che_Kan_1_2016-07-08,UA_Che_Kan,49.72,31.53,Kaniv,Cherkasy,Ukraine,UA_Kan_16_57,Europe,8,8,7,7,2016,190,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494448,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00845566427129992,0.179403,0.360422872177274,4.27708178212565,66.5337571015354,0.0463256173311339,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Che_Uma_1_2014-10-01,UA_Che_Uma,48.75327778,30.20580556,Uman,Cherkasy,Ukraine,UA_Uma_14_50,Europe,1,1,10,10,2014,274,TRUE,fall,BR-1,TR-1,NA,Uman 1,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647740,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00886263330456016,0.043748,1.00664650922067,5.46606944558946,44.5333399118479,0.0409570774021935,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2015-09-26,UA_Che_Uma,48.75327778,30.20580556,Uman,Cherkasy,Ukraine,UA_Uma_15_9,Europe,26,26,9,9,2015,269,TRUE,fall,BR-1,TR-1,NA,Uman 1,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439117,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00808157762293167,0.11081,0.366018488521898,3.73655584716264,71.487194363211,0.0120823693790363,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Che_Uma_1_2016-09-11,UA_Che_Uma,48.76,30.17,Uman,Cherkasy,Ukraine,UA_Uma_16_51,Europe,11,11,9,9,2016,255,TRUE,fall,BR-1,TR-1,NA,Uman K,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494422,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0102604928388601,0.16223,0.346250966245813,4.17070165581607,46.2907861203092,0.0379665745055988,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Che_Uma_1_2016-09-17,UA_Che_Uma,48.75,30.2,Uman,Cherkasy,Ukraine,UA_Uma_16_50,Europe,17,17,9,9,2016,261,TRUE,fall,BR-1,TR-1,NA,Uman K,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494425,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00994722084980476,0.146935,0.339744734023563,4.07532793416326,41.9492119873515,0.0353929560601847,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Che_Var_1_2014-08-18,UA_Che_Var,50.48469444,32.71425,Varva,Chernihiv,Ukraine,UA_Var_14_25,Europe,18,18,8,8,2014,230,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Oleksandra_Protsenko,SRR5647738,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00784295004368873,0.071938,0.353212836591664,3.8375253094496,52.5020544258701,0.0243768208362634,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Che_Var_1_2015-08-25,UA_Che_Var,50.48469444,32.71425,Varva,Chernihiv,Ukraine,UA_Var_15_18,Europe,25,25,8,8,2015,237,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439152,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00807250540295417,0.135328,0.371716829686863,3.70586371228392,60.1456368440051,0.00642167061469345,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Che_Var_1_2016-08-26,UA_Che_Var,50.48469444,32.71425,Varva,Chernihiv,Ukraine,UA_Var_16_60,Europe,26,26,8,8,2016,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494469,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00860294774639982,0.184585,0.35532253029486,4.21743129926786,52.9010389968501,0.0390386324248747,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2014-07-26,UA_Kha_Kha,49.8352,36.060584,Kharkiv,Kharkiv,Ukraine,UA_Kha_14_45,Europe,26,26,7,7,2014,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647747,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00933621983791206,0.055169,0.99684373588072,5.51079559551724,49.5034337727335,0.0461979798332753,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2014-09-14,UA_Kha_Kha,49.8352,36.060584,Kharkiv,Kharkiv,Ukraine,UA_Kha_14_46,Europe,14,14,9,9,2014,257,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647730,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00984670703815243,0.069374,0.969737569060773,5.44723092465545,47.9798062379718,0.0223195761464444,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2015-08-20,UA_Kha_Kha,49.8352,36.060584,Kharkiv,Kharkiv,Ukraine,UA_Kha_15_19,Europe,20,20,8,8,2015,232,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439146,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00897111580021947,0.143989,0.39371757138089,3.90606554475524,77.67107904811,0.00672547697841762,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2016-08-18,UA_Kha_Kha,49.8352,36.060584,Kharkiv,Kharkiv,Ukraine,UA_Kha_16_58,Europe,18,18,8,8,2016,231,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494446,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00881926209620811,0.184155,0.359775048098268,4.32265337221324,53.7689531304663,0.0372531633958951,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2014-09-13,UA_Kie_Cho,51.27263889,30.22136111,Chornobyl,Kiev,Ukraine,UA_Che_14_47,Europe,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Applegarden,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647731,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00885534909926306,0.045838,0.975760561334369,5.51126689363889,50.3270807500634,0.0551806507377011,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-06-15,UA_Kie_Cho,51.279245,30.213118,Chornobyl,Kiev,Ukraine,UA_Cho_15_25,Europe,15,15,6,6,2015,166,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439133,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00812036461193275,0.137246,0.377705954290615,3.79190108000957,67.7103440544048,0.00869196801006347,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-07-07,UA_Kie_Cho,51.279245,30.213118,Chornobyl,Kiev,Ukraine,UA_Cho_15_70,Europe,7,7,7,7,2015,188,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439115,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0082105583033174,0.168384,0.359995904716402,4.23799589277185,61.896656621296,0.043257949559408,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-08-20,UA_Kie_Cho,51.279245,30.213118,Chornobyl,Kiev,Ukraine,UA_Cho_15_24,Europe,20,20,8,8,2015,232,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439132,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00795101214747589,0.276589,0.374400218980453,3.82626921939373,50.5137986794562,0.00808920841941585,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-08-26,UA_Kie_Cho,51.27263889,30.22136111,Chornobyl,Kiev,Ukraine,UA_Cho_15_69,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Applegarden,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439139,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00837711867076152,0.181961,0.354415423750017,4.22747534348237,56.5283496738654,0.0428682426743113,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2016-09-04,UA_Kie_Cho,51.27,30.21,Chornobyl,Kiev,Ukraine,UA_Cho_16_54,Europe,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494431,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00835368844146659,0.173258,0.359936372849731,4.23952470315667,64.8027302462545,0.0536703545653215,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2016-09-05,UA_Kie_Cho,51.37,30.13,Chornobyl,Kiev,Ukraine,UA_Cho_16_55,Europe,5,5,9,9,2016,249,TRUE,fall,BR-1,TR-1,NA,Cooling pond,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494444,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00840689452070707,0.207209,0.369019772486455,4.35890521031305,74.4445826586455,0.0496039112400104,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
